Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9
0.011482,-0.045320,-9.581527,-0.000608,0.000538,0.000594,-594.606689,-324.673828,973.001587
-0.017149,-0.066793,-9.681732,-0.006899,0.002569,-0.002702,-585.394226,-333.789856,974.380005
0.011482,-0.145526,-9.674574,-0.005734,0.000338,0.000594,-585.394226,-333.789856,974.380005
-0.009991,-0.109738,-9.617313,-0.001373,0.001304,-0.002702,-585.394226,-333.789856,974.380005
-0.045779,-0.116895,-9.681732,0.006184,-0.000927,-0.001537,-585.394226,-333.789856,974.380005
0.018639,-0.131211,-9.653102,0.006084,-0.001892,0.000694,-585.394226,-333.789856,974.380005
0.032954,-0.023847,-9.610157,0.001723,-0.000727,0.004855,-585.394226,-333.789856,974.380005
0.018639,-0.109738,-9.638787,-0.001573,0.000438,0.002624,-585.394226,-333.789856,974.380005
-0.024306,-0.088265,-9.581527,-0.006799,-0.000727,-0.004933,-585.394226,-333.789856,974.380005
0.004324,-0.102580,-9.581527,-0.003504,-0.004888,-0.004833,-585.394226,-333.789856,974.380005
0.025797,-0.131211,-9.617313,-0.002338,-0.003723,-0.000472,-585.394226,-333.789856,974.380005
-0.031464,-0.081108,-9.545738,0.004154,-0.000427,0.002824,-587.000671,-321.823456,965.406006
0.040112,-0.045320,-9.602999,0.004054,0.000738,-0.000472,-587.000671,-321.823456,965.406006
0.025797,-0.038162,-9.653102,0.001823,0.002769,-0.001437,-587.000671,-321.823456,965.406006
0.061584,-0.052477,-9.645944,-0.000408,0.001604,-0.001337,-587.000671,-321.823456,965.406006
-0.002834,-0.109738,-9.660259,0.001823,0.002569,0.003024,-587.000671,-321.823456,965.406006
0.032954,-0.138368,-9.610157,0.007049,0.006730,0.000794,-587.000671,-321.823456,965.406006
0.075900,-0.124053,-9.703205,0.006949,0.006630,0.004955,-587.000671,-321.823456,965.406006
0.040112,-0.102580,-9.645944,0.001523,0.004399,0.001659,-587.000671,-321.823456,965.406006
-0.031464,-0.138368,-9.624472,-0.001773,0.000038,-0.006964,-587.000671,-321.823456,965.406006
-0.002834,-0.166998,-9.538581,-0.001673,-0.001127,-0.008994,-587.000671,-321.823456,965.406006
0.018639,-0.124053,-9.560054,-0.003704,0.001104,-0.007829,-593.088684,-326.194000,974.479553
0.018639,-0.224259,-9.624472,-0.002538,-0.004323,0.000794,-593.088684,-326.194000,974.479553
-0.017149,-0.109738,-9.624472,-0.002438,-0.005288,0.003889,-593.088684,-326.194000,974.479553
-0.024306,-0.081108,-9.631629,0.002988,-0.004123,0.002724,-593.088684,-326.194000,974.479553
-0.038621,-0.059635,-9.674574,-0.000308,0.001304,0.000494,-593.088684,-326.194000,974.479553
0.025797,-0.102580,-9.617313,-0.002338,0.001204,-0.000672,-593.088684,-326.194000,974.479553
0.004324,-0.059635,-9.588684,-0.001173,0.000038,0.001559,-593.088684,-326.194000,974.479553
0.011482,-0.088265,-9.674574,0.001058,0.003134,0.002524,-593.088684,-326.194000,974.479553
0.090215,-0.088265,-9.610157,0.004154,0.000904,0.000294,-593.088684,-326.194000,974.479553
0.011482,-0.031005,-9.631629,0.000858,-0.001327,0.003389,-593.088684,-326.194000,974.479553
0.061584,-0.038162,-9.681732,-0.001373,-0.002292,0.007551,-591.479675,-324.724152,965.470459
0.011482,-0.152683,-9.674574,-0.002338,-0.000062,0.002124,-591.479675,-324.724152,965.470459
0.025797,-0.174156,-9.653102,0.000958,0.002169,-0.005433,-591.479675,-324.724152,965.470459
0.040112,-0.166998,-9.667418,0.000858,-0.001127,-0.011725,-591.479675,-324.724152,965.470459
0.032954,-0.109738,-9.617313,-0.000308,-0.003158,-0.011625,-591.479675,-324.724152,965.470459
0.018639,-0.181313,-9.631629,-0.003404,-0.001992,-0.008329,-591.479675,-324.724152,965.470459
-0.002834,-0.102580,-9.595841,-0.004369,0.000238,-0.006098,-591.479675,-324.724152,965.470459
-0.002834,-0.116895,-9.531424,-0.004269,0.002269,0.003589,-591.479675,-324.724152,965.470459
0.104530,-0.102580,-9.595841,0.000092,0.003234,0.004555,-591.479675,-324.724152,965.470459
0.068742,-0.138368,-9.738993,-0.000008,0.001004,0.005520,-591.479675,-324.724152,965.470459
0.011482,-0.131211,-9.638787,0.000092,0.003034,0.001159,-585.379211,-327.817566,965.388916
0.018639,-0.166998,-9.653102,-0.000008,0.001869,-0.004268,-585.379211,-327.817566,965.388916
-0.009991,-0.016690,-9.696048,0.000092,0.002834,-0.004168,-585.379211,-327.817566,965.388916
-0.002834,-0.124053,-9.638787,-0.000008,-0.002592,-0.006198,-585.379211,-327.817566,965.388916
0.054427,-0.059635,-9.667418,0.002223,-0.000362,-0.005033,-585.379211,-327.817566,965.388916
0.040112,-0.109738,-9.560054,0.003188,0.002934,-0.004933,-585.379211,-327.817566,965.388916
0.004324,-0.095423,-9.667418,0.000958,0.007095,-0.002702,-585.379211,-327.817566,965.388916
0.054427,-0.066793,-9.602999,-0.002338,0.003799,0.004855,-585.379211,-327.817566,965.388916
0.097372,-0.045320,-9.710362,-0.002238,-0.001627,0.006885,-585.379211,-327.817566,965.388916
0.040112,-0.116895,-9.638787,-0.000008,-0.002592,0.007851,-585.379211,-327.817566,965.388916
0.025797,-0.095423,-9.624472,-0.000973,-0.003558,0.001359,-597.560974,-330.587250,976.042847
0.004324,-0.124053,-9.595841,-0.003004,-0.001327,0.000194,-597.560974,-330.587250,976.042847
0.018639,-0.138368,-9.645944,-0.005034,-0.000162,-0.003102,-597.560974,-330.587250,976.042847
0.025797,-0.116895,-9.624472,-0.001738,0.001004,-0.003002,-597.560974,-330.587250,976.042847
0.018639,-0.166998,-9.653102,0.001558,0.003034,-0.002902,-597.560974,-330.587250,976.042847
-0.009991,-0.059635,-9.645944,0.002523,0.001869,-0.000672,-597.560974,-330.587250,976.042847
-0.031464,-0.073950,-9.681732,0.000292,0.000704,0.000494,-597.560974,-330.587250,976.042847
-0.009991,-0.131211,-9.638787,-0.000873,0.000604,-0.000672,-597.560974,-330.587250,976.042847
-0.038621,-0.174156,-9.588684,0.001358,0.000504,-0.001637,-597.560974,-330.587250,976.042847
0.011482,-0.073950,-9.624472,0.002323,0.001469,-0.002602,-597.560974,-330.587250,976.042847
0.025797,-0.088265,-9.645944,0.003288,0.000304,-0.001437,-586.850525,-336.745636,974.402771
0.032954,-0.059635,-9.645944,0.001058,0.001269,0.000794,-586.850525,-336.745636,974.402771
0.040112,-0.159841,-9.660259,-0.003304,0.000104,0.003889,-586.850525,-336.745636,974.402771
0.040112,-0.052477,-9.645944,-0.003204,0.001069,0.002724,-586.850525,-336.745636,974.402771
0.040112,-0.166998,-9.667418,-0.003104,0.003099,0.000494,-586.850525,-336.745636,974.402771
0.032954,-0.102580,-9.631629,-0.004069,0.005130,-0.002802,-586.850525,-336.745636,974.402771
-0.009991,-0.217101,-9.574368,-0.003969,0.003965,-0.002702,-586.850525,-336.745636,974.402771
0.068742,-0.002374,-9.660259,-0.000673,-0.000396,0.000594,-586.850525,-336.745636,974.402771
0.011482,-0.059635,-9.631629,0.004754,-0.003492,0.000494,-586.850525,-336.745636,974.402771
0.047269,-0.088265,-9.595841,0.007849,-0.005523,0.001459,-586.850525,-336.745636,974.402771
0.075900,-0.131211,-9.660259,0.001358,-0.005423,-0.002902,-585.496033,-320.358398,963.886292
0.032954,-0.152683,-9.602999,-0.000873,-0.006388,-0.002802,-585.496033,-320.358398,963.886292
-0.060094,-0.066793,-9.617313,-0.001838,-0.002027,-0.003768,-585.496033,-320.358398,963.886292
-0.045779,-0.124053,-9.610157,0.001458,0.000204,-0.002602,-585.496033,-320.358398,963.886292
0.032954,-0.131211,-9.660259,0.000292,0.003299,-0.004633,-585.496033,-320.358398,963.886292
0.047269,-0.095423,-9.660259,-0.001938,0.002134,-0.004533,-585.496033,-320.358398,963.886292
0.004324,-0.095423,-9.610157,-0.002904,-0.000096,-0.003368,-585.496033,-320.358398,963.886292
0.032954,-0.159841,-9.552896,-0.003869,-0.005323,-0.005398,-585.496033,-320.358398,963.886292
0.018639,-0.095423,-9.617313,-0.000573,-0.005223,0.000028,-585.496033,-320.358398,963.886292
-0.017149,-0.059635,-9.602999,-0.000473,-0.004058,0.005255,-585.496033,-320.358398,963.886292
0.004324,-0.095423,-9.674574,0.002823,-0.003958,0.009416,-593.108704,-321.716187,969.983032
0.032954,-0.016690,-9.667418,0.002723,-0.004923,0.003989,-593.108704,-321.716187,969.983032
-0.038621,0.011941,-9.660259,0.002623,-0.004823,0.000694,-593.108704,-321.716187,969.983032
-0.038621,-0.088265,-9.595841,0.001458,0.000604,-0.004733,-593.108704,-321.716187,969.983032
-0.017149,-0.095423,-9.645944,0.000292,0.002634,-0.004633,-593.108704,-321.716187,969.983032
0.047269,-0.038162,-9.595841,0.003388,-0.000662,-0.004533,-593.108704,-321.716187,969.983032
0.004324,-0.102580,-9.624472,0.001158,-0.001627,-0.002302,-593.108704,-321.716187,969.983032
0.011482,-0.145526,-9.574368,0.001058,-0.000462,-0.003268,-593.108704,-321.716187,969.983032
-0.009991,-0.109738,-9.653102,-0.003304,0.001769,-0.003168,-593.108704,-321.716187,969.983032
0.025797,-0.088265,-9.610157,-0.004269,0.001669,-0.000937,-593.108704,-321.716187,969.983032
0.075900,-0.066793,-9.674574,-0.003104,-0.002692,0.001294,-590.161926,-318.788910,971.437317
0.054427,-0.088265,-9.610157,-0.000873,-0.002592,-0.000937,-590.161926,-318.788910,971.437317
0.040112,-0.081108,-9.617313,-0.000773,-0.002492,0.002359,-590.161926,-318.788910,971.437317
-0.031464,-0.081108,-9.574368,0.000392,0.002934,0.001194,-590.161926,-318.788910,971.437317
0.011482,-0.109738,-9.638787,0.002423,0.004965,0.002159,-590.161926,-318.788910,971.437317
0.040112,-0.066793,-9.602999,0.003388,0.002734,0.002059,-590.161926,-318.788910,971.437317
-0.009991,-0.031005,-9.574368,-0.000973,-0.002692,0.003024,-590.161926,-318.788910,971.437317
0.011482,-0.102580,-9.595841,-0.001938,-0.005788,0.000794,-590.161926,-318.788910,971.437317
0.040112,-0.038162,-9.631629,-0.002904,-0.002492,-0.000372,-590.161926,-318.788910,971.437317
-0.017149,-0.145526,-9.696048,-0.000673,-0.002392,0.003989,-590.161926,-318.788910,971.437317
0.004324,-0.131211,-9.581527,-0.002704,-0.000162,0.006020,-596.311584,-318.683533,979.010132
0.018639,-0.181313,-9.595841,-0.003669,-0.001127,0.001659,-596.311584,-318.683533,979.010132
0.025797,-0.131211,-9.595841,-0.002504,-0.002092,-0.003768,-596.311584,-318.683533,979.010132
0.004324,-0.052477,-9.645944,-0.001338,-0.004123,-0.006864,-596.311584,-318.683533,979.010132
0.061584,-0.045320,-9.509951,-0.001238,-0.006154,-0.004633,-596.311584,-318.683533,979.010132
0.061584,-0.031005,-9.624472,0.002058,-0.001792,-0.002402,-596.311584,-318.683533,979.010132
0.047269,-0.152683,-9.610157,0.004088,-0.000627,-0.002302,-596.311584,-318.683533,979.010132
0.018639,-0.181313,-9.667418,0.005054,0.001604,-0.002202,-596.311584,-318.683533,979.010132
0.047269,-0.145526,-9.645944,0.004954,0.002569,-0.004233,-596.311584,-318.683533,979.010132
0.025797,-0.102580,-9.574368,0.001658,0.001404,-0.006264,-596.311584,-318.683533,979.010132
-0.017149,-0.081108,-9.681732,0.002623,-0.001892,-0.007229,-588.436096,-324.778290,963.930908
0.040112,-0.016690,-9.617313,-0.000673,-0.004988,-0.002868,-588.436096,-324.778290,963.930908
0.040112,-0.116895,-9.645944,-0.000573,-0.000627,0.002559,-588.436096,-324.778290,963.930908
0.011482,-0.095423,-9.638787,-0.000473,0.005865,0.010981,-588.436096,-324.778290,963.930908
-0.031464,-0.095423,-9.645944,0.002823,0.005765,0.007685,-588.436096,-324.778290,963.930908
0.018639,-0.066793,-9.617313,0.003788,0.004599,0.005455,-588.436096,-324.778290,963.930908
-0.045779,0.011941,-9.595841,0.002623,0.004499,0.001094,-588.436096,-324.778290,963.930908
0.004324,-0.116895,-9.552896,-0.000673,0.004399,0.003124,-588.436096,-324.778290,963.930908
-0.024306,-0.116895,-9.574368,-0.000573,0.003234,0.005155,-588.436096,-324.778290,963.930908
0.040112,-0.102580,-9.567211,0.000592,-0.001127,0.002924,-588.436096,-324.778290,963.930908
0.025797,-0.145526,-9.653102,0.002623,-0.001027,-0.000372,-585.628723,-323.350281,977.369080
0.054427,-0.152683,-9.610157,0.001458,0.000138,-0.003468,-585.628723,-323.350281,977.369080
0.047269,0.019098,-9.467006,0.000292,0.002169,-0.001237,-585.628723,-323.350281,977.369080
0.011482,-0.124053,-9.617313,0.000192,0.006330,-0.003268,-585.628723,-323.350281,977.369080
0.047269,-0.081108,-9.617313,0.001158,0.006230,-0.005298,-585.628723,-323.350281,977.369080
0.032954,-0.088265,-9.688890,0.004254,0.005065,-0.004133,-585.628723,-323.350281,977.369080
0.054427,-0.095423,-9.595841,0.007349,0.001769,-0.000837,-585.628723,-323.350281,977.369080
0.061584,-0.095423,-9.588684,0.008315,-0.000462,0.004589,-585.628723,-323.350281,977.369080
0.004324,-0.081108,-9.660259,0.003954,-0.001427,0.002359,-585.628723,-323.350281,977.369080
-0.002834,-0.095423,-9.638787,0.000658,-0.002392,0.000128,-585.628723,-323.350281,977.369080
-0.017149,-0.059635,-9.667418,-0.001573,-0.000162,0.001094,-587.014893,-323.317017,968.402710
-0.024306,-0.124053,-9.631629,-0.000408,-0.000062,0.002059,-587.014893,-323.317017,968.402710
0.040112,-0.088265,-9.595841,-0.002438,-0.001027,0.006220,-587.014893,-323.317017,968.402710
-0.002834,-0.095423,-9.602999,-0.002338,-0.000927,0.002924,-587.014893,-323.317017,968.402710
0.011482,-0.066793,-9.667418,-0.003304,-0.001892,-0.004633,-587.014893,-323.317017,968.402710
0.040112,-0.138368,-9.595841,-0.003204,0.000338,-0.010925,-587.014893,-323.317017,968.402710
0.068742,-0.188471,-9.631629,-0.003104,-0.001892,-0.007629,-587.014893,-323.317017,968.402710
0.032954,-0.102580,-9.602999,-0.000873,0.000338,0.002059,-587.014893,-323.317017,968.402710
0.054427,-0.031005,-9.638787,0.000292,0.002369,0.007285,-587.014893,-323.317017,968.402710
0.018639,-0.102580,-9.602999,0.003388,0.003334,0.005055,-585.572815,-321.854797,971.376587
-0.009991,-0.073950,-9.653102,0.001158,0.001104,-0.001437,-585.572815,-321.854797,971.376587
0.025797,-0.088265,-9.624472,0.003188,-0.002192,-0.004533,-585.572815,-321.854797,971.376587
0.068742,-0.002374,-9.567211,0.002023,-0.004223,-0.006564,-585.572815,-321.854797,971.376587
0.032954,-0.166998,-9.574368,0.002988,-0.001992,-0.004333,-585.572815,-321.854797,971.376587
0.004324,-0.073950,-9.567211,0.001823,0.000238,-0.004233,-585.572815,-321.854797,971.376587
0.011482,-0.052477,-9.581527,-0.000408,0.004399,0.000128,-585.572815,-321.854797,971.376587
0.011482,-0.081108,-9.610157,-0.001373,0.006430,0.003224,-585.572815,-321.854797,971.376587
0.011482,-0.052477,-9.653102,-0.002338,0.003134,0.003124,-585.572815,-321.854797,971.376587
0.032954,-0.052477,-9.602999,-0.003304,0.000904,0.005155,-585.572815,-321.854797,971.376587
0.018639,-0.038162,-9.653102,-0.000008,0.003999,0.000794,-591.493896,-326.217682,968.467163
-0.002834,-0.159841,-9.588684,0.001158,0.002834,0.000694,-591.493896,-326.217682,968.467163
-0.024306,-0.131211,-9.602999,0.006384,-0.000462,-0.000472,-591.493896,-326.217682,968.467163
0.018639,-0.195629,-9.602999,0.007349,-0.005688,0.002824,-591.493896,-326.217682,968.467163
0.061584,-0.209944,-9.645944,0.005119,-0.001327,-0.000472,-591.493896,-326.217682,968.467163
-0.009991,-0.073950,-9.574368,-0.003504,0.003034,-0.001437,-591.493896,-326.217682,968.467163
0.025797,-0.109738,-9.645944,-0.004469,-0.000262,-0.002402,-591.493896,-326.217682,968.467163
0.126003,-0.131211,-9.574368,-0.002238,-0.006554,0.001959,-591.493896,-326.217682,968.467163
0.090215,-0.073950,-9.645944,0.004254,-0.008584,0.001859,-591.493896,-326.217682,968.467163
0.097372,-0.038162,-9.617313,0.000958,-0.010615,0.004955,-591.493896,-326.217682,968.467163
0.032954,-0.031005,-9.688890,0.000858,-0.009449,0.005920,-593.164612,-323.211670,975.975525
0.011482,-0.073950,-9.595841,-0.004569,-0.007219,0.002624,-593.164612,-323.211670,975.975525
0.032954,-0.088265,-9.610157,0.000858,0.001404,-0.004933,-593.164612,-323.211670,975.975525
0.004324,-0.095423,-9.595841,0.000758,0.005565,-0.009094,-593.164612,-323.211670,975.975525
-0.017149,-0.145526,-9.645944,0.000658,0.004399,-0.003668,-593.164612,-323.211670,975.975525
0.032954,-0.131211,-9.631629,-0.006899,0.001104,0.001759,-593.164612,-323.211670,975.975525
0.040112,-0.073950,-9.624472,-0.004669,-0.002192,0.005920,-593.164612,-323.211670,975.975525
0.018639,-0.023847,-9.638787,-0.001373,-0.002092,0.002624,-593.164612,-323.211670,975.975525
-0.017149,-0.066793,-9.581527,0.001923,0.001204,0.001459,-593.164612,-323.211670,975.975525
-0.031464,0.011941,-9.595841,0.000758,0.004299,-0.003968,-593.164612,-323.211670,975.975525
0.011482,-0.159841,-9.595841,-0.004669,0.004199,-0.000672,-597.366516,-332.071259,964.060852
0.047269,-0.038162,-9.681732,-0.006699,0.003034,-0.002702,-597.366516,-332.071259,964.060852
0.040112,-0.116895,-9.645944,-0.004469,-0.002392,0.002724,-597.366516,-332.071259,964.060852
0.018639,-0.145526,-9.610157,-0.004369,-0.004423,-0.000572,-597.366516,-332.071259,964.060852
0.032954,-0.038162,-9.567211,-0.001073,-0.004323,0.001659,-597.366516,-332.071259,964.060852
0.068742,-0.066793,-9.681732,-0.000973,-0.001027,-0.002702,-597.366516,-332.071259,964.060852
0.011482,-0.081108,-9.653102,0.001258,0.001204,-0.004733,-597.366516,-332.071259,964.060852
-0.009991,-0.088265,-9.681732,-0.000973,0.000038,-0.001437,-597.366516,-332.071259,964.060852
0.004324,-0.138368,-9.653102,-0.003004,-0.002192,0.000794,-597.366516,-332.071259,964.060852
0.011482,-0.131211,-9.667418,-0.003969,-0.002092,0.001759,-597.366516,-332.071259,964.060852
-0.060094,-0.038162,-9.660259,0.001458,-0.003058,-0.003668,-588.484497,-323.287598,965.427795
0.025797,-0.052477,-9.631629,-0.000773,-0.001892,-0.002502,-588.484497,-323.287598,965.427795
0.047269,-0.095423,-9.638787,0.001458,-0.001792,-0.001337,-588.484497,-323.287598,965.427795
0.040112,-0.102580,-9.631629,-0.000773,-0.000627,0.007285,-588.484497,-323.287598,965.427795
0.032954,-0.102580,-9.595841,0.000392,-0.000527,0.010381,-588.484497,-323.287598,965.427795
0.032954,-0.088265,-9.617313,0.000292,-0.000427,0.010281,-588.484497,-323.287598,965.427795
0.025797,-0.174156,-9.674574,0.001258,0.002869,0.001659,-588.484497,-323.287598,965.427795
0.025797,-0.023847,-9.595841,0.004354,0.002769,-0.008029,-588.484497,-323.287598,965.427795
-0.045779,-0.059635,-9.696048,0.001058,0.002669,-0.012190,-588.484497,-323.287598,965.427795
0.011482,-0.152683,-9.617313,0.002023,0.003634,-0.008894,-588.484497,-323.287598,965.427795
-0.045779,-0.023847,-9.602999,0.001923,0.003534,-0.008794,-581.135559,-318.956055,974.307861
0.068742,-0.066793,-9.445533,0.000758,0.006630,0.004089,-581.135559,-318.956055,974.307861
0.011482,-0.102580,-9.574368,0.000658,0.005465,0.003989,-581.135559,-318.956055,974.307861
0.040112,-0.145526,-9.638787,0.001623,0.003234,0.002824,-581.135559,-318.956055,974.307861
0.018639,-0.116895,-9.638787,0.002588,0.001004,-0.001537,-581.135559,-318.956055,974.307861
0.032954,-0.095423,-9.595841,0.002488,0.000904,-0.001437,-581.135559,-318.956055,974.307861
0.047269,-0.124053,-9.624472,-0.001873,0.002934,-0.001337,-581.135559,-318.956055,974.307861
0.032954,-0.174156,-9.660259,-0.006034,0.004965,0.001959,-581.135559,-318.956055,974.307861
0.118845,-0.059635,-9.681732,-0.006999,0.001669,0.000794,-581.135559,-318.956055,974.307861
0.018639,-0.066793,-9.653102,-0.000508,-0.001627,-0.002502,-581.135559,-318.956055,974.307861
0.011482,-0.095423,-9.624472,-0.000408,-0.001527,-0.002402,-586.890564,-327.790039,965.409790
0.032954,-0.095423,-9.588684,0.003954,-0.004623,-0.004433,-586.890564,-327.790039,965.409790
-0.002834,-0.102580,-9.617313,0.000658,-0.004523,0.002059,-586.890564,-327.790039,965.409790
0.011482,-0.124053,-9.617313,-0.000508,-0.003358,0.003024,-586.890564,-327.790039,965.409790
0.047269,-0.095423,-9.631629,0.000658,-0.001127,-0.000272,-586.890564,-327.790039,965.409790
0.011482,-0.081108,-9.624472,0.000558,-0.001027,-0.000172,-586.890564,-327.790039,965.409790
0.004324,-0.138368,-9.574368,-0.000608,0.005465,-0.002202,-586.890564,-327.790039,965.409790
-0.081567,-0.131211,-9.595841,-0.005834,0.007495,0.004289,-586.890564,-327.790039,965.409790
0.032954,-0.066793,-9.638787,-0.003604,0.002069,0.003124,-586.890564,-327.790039,965.409790
0.032954,-0.088265,-9.624472,0.000758,0.000904,0.003024,-586.890564,-327.790039,965.409790
0.047269,-0.116895,-9.674574,0.000658,0.000804,0.002924,-590.079285,-323.263855,971.440186
0.004324,-0.152683,-9.660259,0.001623,-0.003558,-0.002502,-590.079285,-323.263855,971.440186
